2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
#ncov_fut : number of covariates 
42
###########################################################
#  | mn_Hind
#  | cesm_rcp45
#  | gfdl_rcp45
#  | miroc_rcp45
#  | cesm_rcp85
#  | gfdl_rcp85
#  | miroc_rcp85
#  | cesm_ssp126
#  | gfdl_ssp126
#  | miroc_ssp126
#  | cesm_ssp585
-0.1841609 -0.6644318 -1.059188 1.602028 0.4392952 -0.1204236 -1.020661 -0.6246303 -0.2534374 -0.4136385 0.984619 1.009997 -2.762861 -1.170387 -0.6935159 0.09595314 -0.1694939 0.1190301 -0.6083813 -0.8566534 -1.039985 -0.1876876 -0.2060905 0.1178552 -2.166864 0.1039024 1.258539 1.45456 -0.6237119 -0.008325603 0.04068876 0.2690162 1.601791 0.1883196 -0.4822298 -0.8878946 -0.2304037 -0.971556 1.04661 0.2464835 -1.507316 -1.094062 -0.3220391 -1.096078 -0.4417953 -1.810842 -3.472667 -0.8013317 -0.3176407 -0.4927995 -0.256048 -2.432795 -1.043098 -1.124954 -1.45609 -1.87048 -2.647057 -2.02144 -0.7502031 -1.585327 -0.9879645 -1.161729 -3.912589 -3.390987 -1.91741 -1.971599 -1.810357 -1.772387 -3.280565 -1.901991 -1.029856 -0.6317361 -0.9899755 -1.559869 -2.197833 -2.302018
-1.660266 -2.516517 1.119716 -2.276281 -0.2657573 -0.06706984 -2.010227 -0.8643804 -0.6064474 1.088049 1.69948 0.2584403 0.01258304 -0.2095077 -2.224438 -0.9170338 1.004912 -0.2351054 -0.541921 -0.3758893 0.1539654 -0.5096851 1.650629 -0.5222908 -1.455845 -1.952837 -1.156864 0.3415235 -3.487563 -2.162988 0.8884281 0.5587816 0.8973001 -1.603464 -1.666152 -1.185613 -2.141122 -1.982469 -0.4206871 -2.184439 -2.488837 -3.723972 -1.261396 -0.6681946 -0.1674758 -4.558157 -2.182954 -2.905038 -1.412995 -2.875522 -2.051794 -3.576993 -2.766581 -2.883204 -4.105311 -3.088622 -4.764292 -4.302246 -4.782053 -5.428653 -2.150545 -1.972999 -4.121765 -2.674543 -3.503175 -3.712865 -3.124008 -3.040733 -5.052717 -4.879294 -3.619464 -5.488636 -4.626404 -5.33386 -5.431718 -6.296456
#  Fall_NCaS_integrated : Fall_NCaS_integrated
-0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196 -0.1156196
-0.1911105 0.9289086 0.8380857 1.265191 8.132391 -0.4014991 3.66395 0.8822447 1.042734 0.6370156 4.164024 1.057939 2.858979 3.021679 6.44057 -1.243208 1.768007 3.66242 2.584323 0.7163929 -0.1217989 1.99083 3.976412 -1.329529 -1.932619 0.1513627 3.720101 -0.9839002 -0.6549298 -0.5686885 0.3906028 3.566581 -1.50253 3.193962 -0.1410432 0.7466879 -1.281641 -1.632227 1.767696 2.266318 0.4470154 1.49434 -0.1147864 1.352417 3.63938 7.000304 3.188873 2.261064 3.132328 1.592462 -0.7751475 6.572176 6.060299 -1.682763 -2.135862 -0.8016377 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791 1.679791
0.03122959 0.3638272 2.823615 0.7958401 1.498702 -1.753165 0.6674448 3.5819 -0.0243277 1.954443 3.500042 4.031908 2.832301 3.129643 2.899438 -0.2310726 4.729124 1.40116 3.396634 1.124696 0.7545467 2.83733 -0.3198366 -0.1178239 -0.4582051 0.7981264 0.331748 1.058966 3.280054 1.376265 -1.869961 -1.339925 -1.171701 -0.4358095 -1.468794 -1.403979 -0.7818395 0.227891 4.224061 -0.6084606 0.4962025 1.831502 1.376018 -0.1066545 3.658321 -0.535397 1.44701 2.026188 0.2334663 -0.8819636 0.1011238 -1.945928 1.041886 -0.7417955 1.847305 -0.7698345 -2.40313 -1.501327 -1.468494 4.718638 0.6599995 0.1189752 1.953382 -0.30832 0.2274447 1.756567 0.4015391 3.48443 -0.07410298 0.2444327 -2.198501 3.416773 0.4884134 0.3459577 1.900273 4.744839
1.854244 -0.5283742 -0.465231 -0.6902338 0.4295394 0.5729664 0.6865762 -0.1649281 -0.7904261 -0.8755226 -0.002221752 -0.6145791 0.5465152 -0.8749252 -0.7141168 -0.781477 0.05213481 -1.103281 -1.09125 -1.203091 -0.4593766 -0.2465024 -0.06515924 -0.8824238 -0.388142 -0.3859133 0.2910866 0.2181144 0.7546565 -0.5074841 0.1101431 -0.939161 -0.9436149 -0.1643872 -0.7975347 0.656841 -1.237509 -1.259401 -1.453622 -1.270636 -1.019119 -1.577149 -1.295471 0.08577073 -0.6206001 1.87525 -1.239109 -1.743532 -1.581978 -0.043168 -0.9906017 -0.5229871 -0.9448023 -1.298667 -0.1705983 -0.9086458 -0.8243197 -1.58099 -1.441588 -0.8402738 -0.3510209 -1.086107 -0.2432744 -1.16235 -0.6960476 -1.12025 0.4732649 -0.5184259 -1.391107 -1.32266 -1.178908 -0.2898642 -0.22495 -1.360064 -1.600973 -1.719001
-1.135877 0.8005335 -0.2827592 0.2835156 -0.5203533 0.1740863 3.999218 2.613787 1.381903 5.012791 -0.04845132 3.193867 2.249529 1.921444 0.4104443 1.983796 0.6954012 1.352018 -1.342665 -0.6379608 0.4258187 0.06546987 -1.315968 -0.4084915 0.9034727 -0.1281897 -0.7228761 1.424658 2.856515 -0.4783691 0.3868494 4.712008 3.052307 1.99078 6.29576 0.5048255 0.995433 2.100894 -0.5028433 1.610463 0.696028 3.007868 -0.4338415 2.225855 2.745882 2.010175 0.9120237 0.0399507 0.318002 2.001643 0.01549397 3.540059 -0.4032275 3.152703 1.199801 1.538433 -2.066497 0.2913819 -0.04650817 6.220473 2.507896 -2.016216 1.222156 1.043362 10.58099 0.6070878 3.220477 -0.8049304 -0.6372911 2.037908 0.3946294 1.891295 -1.215802 -0.662764 1.567355 1.844755
0.2978521 0.06771555 1.510164 -1.018482 0.8596126 2.687992 -0.5913828 0.1752921 6.393398 -1.374289 -0.8254271 2.303062 1.06898 1.315288 -0.3312262 -0.1618807 -1.850343 -0.2297648 2.033459 0.8283779 -2.651417 0.09748781 0.6120949 -0.3978715 -2.039248 0.6192761 2.421216 0.07731613 2.588543 3.218612 2.089082 5.090913 1.844233 0.6290217 0.5751946 -0.3387916 -0.08975876 0.9751428 0.00991444 3.960222 1.797755 -0.807536 0.6826594 -1.304389 -1.243734 -0.2478685 2.420743 2.380195 0.5602465 -0.1375837 0.01461153 -0.5815774 1.838548 -1.520243 0.5728749 3.220122 -0.3556882 0.6259631 1.481883 -1.26041 -1.565571 0.6867655 2.39349 0.6103867 -1.154745 -0.4442182 2.930793 0.9710909 -0.02671022 -0.1436331 -1.863438 -1.273616 0.5372344 5.072408 -1.800489 8.891613
0.06597661 0.5916533 -0.6076487 -0.7511328 -0.4303519 -0.9350941 0.3704102 0.9162459 0.01075782 0.378126 0.6686627 -0.4908011 -0.226863 1.13238 0.161158 -0.02547827 1.357662 -0.3505712 0.9122283 -0.3316709 0.2249268 -0.7952521 -0.5410199 -0.984971 -1.474015 -0.1260637 -1.406006 -1.313206 -0.8141106 -1.00894 0.04396209 -2.082483 -1.592746 -1.735162 -0.7053644 -1.763665 -1.21677 -1.256492 -1.277654 -0.6487543 -1.368964 -1.339846 -1.697292 -1.410676 -0.5590811 -1.488701 -2.255022 -0.8924659 -0.8735542 -1.750916 -1.364479 -1.697571 -2.371205 -2.265389 -1.21054 -2.386237 -2.187868 -1.992629 -2.254163 -2.148064 -1.308374 -1.839571 -1.653739 -1.795978 -0.9366443 -1.456223 -1.727546 -2.044656 -1.938884 -1.845476 -1.105034 -1.77909 -2.141798 -2.486296 -1.885421 -1.259753
-0.7220121 -0.2528093 -0.6488784 -0.3242684 -0.258019 -0.3915772 -0.1416977 -0.5284711 -0.07489082 -0.5886751 -0.2074695 0.4033816 -0.08389379 -0.06377578 -0.1678831 -0.4477807 -0.4903431 -0.06000065 0.1978541 0.3564139 -0.6556997 -0.4900105 -0.6172267 -0.1152468 -0.5794847 -0.7194998 -0.2338101 -0.2016239 -0.5758265 -0.1978335 -0.7042411 0.123346 0.2509795 -0.8659264 -0.5440635 -0.388936 -0.5593576 -0.711664 -0.655157 -0.7144613 -0.4070688 -0.5639412 -0.6101283 -0.1897911 -0.9210234 -0.1485451 -0.3934107 -0.6308304 -0.3948064 -0.2379065 -0.8538246 -0.2854321 -0.01743319 -0.4130982 -0.6561998 -0.6434542 -0.9449868 -0.7337468 -0.4172622 -0.5993583 -0.8610216 -0.8866032 -0.4196992 -0.6099608 -0.6609277 -0.739714 -0.6422485 -0.8937798 -0.6836723 -0.3660591 -0.4215406 -0.6724454 -0.9419338 -0.7433486 -0.7183177 -0.5293834
0.06972688 -0.6562848 -0.1770661 -0.16258 -0.2841688 -0.8810729 0.01020516 -0.8277542 -0.005632747 -0.1413158 -0.9808601 -0.5173074 -1.106041 -1.358146 -0.5155042 -1.084819 -1.214174 -1.350793 -1.456325 -1.163741 -1.221286 -1.570643 -1.233999 -1.934674 -1.178947 -1.418042 -1.4264 -0.9785347 -1.201586 -1.51604 -1.81682 -1.693475 -1.354948 -1.315287 -1.368805 -1.127544 -1.648208 -0.9247564 -0.7122814 -1.548753 -1.35871 -1.573382 -0.8985984 0.2376086 -0.6859905 -0.1417579 -0.8979467 -0.4792954 -0.3739429 -0.5271361 -0.9080837 -1.650078 0.5310662 -0.5072729 -0.04559647 -0.05642081 -1.021949 -0.810418 -0.7569593 -2.272065 -1.747619 -1.350303 -1.487322 -1.761801 -1.242185 -0.2866709 -2.106517 -1.305143 -1.022507 -1.448136 -0.5466305 -1.503834 -1.898628 -2.097041 -2.100164 -2.616523
0.721207 0.3400353 0.230991 -0.3668206 -0.1792016 0.3293053 0.2394785 -0.5925231 -0.1133364 2.539813 2.44478 -0.9799985 0.1927129 2.584952 0.4179046 -0.8095793 -0.4514019 0.5604095 1.283567 2.225315 0.5172609 0.6000828 -0.1236904 1.416158 1.986444 3.504863 2.17598 4.646429 0.2096815 1.237647 -0.1046737 1.036655 1.171919 -0.1770408 -0.7742326 -1.240449 -1.565135 -1.76294 -2.267863 -1.518663 -1.584617 -0.9899468 -0.9035928 -1.536072 -1.284977 -1.268885 -1.22777 -0.269159 -1.330511 -0.9357934 -0.3304045 -0.7493934 -0.322143 -0.8767905 -0.6795424 -1.37589 -1.178537 -1.254445 -0.5685579 -0.2927222 -1.233485 -0.9975175 -0.01219926 -0.1921125 -0.6408214 -0.2853739 0.2813614 -0.8489757 -0.4208573 -0.400014 0.1767572 0.008738 -0.1494829 -0.2590118 -0.3005598 0.7547216
-0.7321152 -0.1632554 -0.3129046 -0.6756769 -0.2483814 -0.5303317 -0.3303608 -0.1895882 0.03007013 0.1801902 -0.2363218 0.2267842 -0.2574626 -0.4108369 -0.5082419 -0.5884596 -0.6809557 -0.008945279 -0.5855462 -0.563898 -0.395017 -0.3134337 -0.4081592 -0.06815411 -0.09837858 -0.4907588 -0.4544433 -0.05251546 -0.4040766 -0.5412084 -0.5404806 -0.2747735 -0.7759319 -0.8168088 -0.3962379 -0.5346787 -0.732428 -0.741574 -0.7969478 -0.9474075 -0.6823877 -0.4868836 -0.476429 -0.1902645 -0.9472633 -0.7410115 -0.5387843 -0.6961987 -0.7511881 -0.753812 -0.8673868 -0.5451339 -0.534204 -0.3102138 -0.4705871 -0.7906146 -0.9508396 -0.6669634 -0.7053888 -0.7327683 -0.8554062 -0.9463546 -0.727822 -0.7078013 -0.7155263 -0.5715768 -0.8665443 -0.8491024 -0.7066824 -0.7359274 -0.7045368 -0.7326792 -0.938404 -0.7037765 -0.7602442 -0.7427242
0.53813 -0.5422204 1.721011 -0.2454132 -0.04704659 -0.3783359 -0.3744653 -0.8560723 -1.021689 -1.697038 -1.655823 -0.8854553 -1.406857 -0.5658464 0.6225609 -1.12485 -0.8598201 -1.161603 -1.057373 -0.7788892 -2.269105 -1.135737 -1.570294 -0.9602619 -0.5587224 1.994898 0.3011418 1.255919 0.858106 0.09797149 1.33383 -0.04899018 0.1302738 -0.3513379 -0.422748 0.05995022 -0.3964151 -0.2798713 -0.838124 -0.1939144 -1.185434 -0.8868449 -0.9781972 -0.9169816 -1.569107 -1.275424 -2.147121 -1.015068 -1.162546 -1.795099 -1.889881 -1.958022 -1.842554 -1.582908 -1.959595 -2.088028 -2.380164 -2.030786 -1.500869 -1.478984 -1.970884 -2.233194 -2.738314 -2.29027 -2.066611 -2.130054 -2.187279 -2.481522 -2.351226 -2.059102 -1.936211 -1.51399 -2.080168 -1.887315 -1.429847 -1.463677
-0.7362868 -0.4431147 -0.915362 -0.06100184 -1.251205 -0.04594632 -1.696263 -0.0831501 -0.1051817 0.3526069 0.00682633 -0.2583795 0.0002405184 -0.2588015 -0.290214 -1.284629 -1.425371 -1.137938 -0.4609714 -0.5155826 -1.175663 -0.4996959 0.9657841 1.456092 -0.3622667 -1.05735 -0.8999162 -0.5858408 -1.049154 -0.7242144 -1.586159 -1.333189 -0.1063984 -0.2305729 -2.345651 -0.3299933 -0.2220617 -0.567911 0.06200672 -1.178995 -2.106969 -1.439864 -0.5776628 -0.722532 -1.180914 -1.705904 -2.030844 -1.74965 -0.966881 -1.240595 -1.436245 -1.890696 -1.414072 -1.624786 -2.08663 -2.587943 -2.516265 -2.034893 -1.43957 -2.622764 -1.885932 -2.346632 -2.172564 -1.926688 -1.982823 -2.325482 -1.52569 -2.594411 -2.52449 -2.405803 -2.449398 -2.680025 -2.662193 -2.62552 -2.523178 -2.633775
#  Winter_largeZoop_integrated : Winter_largeZoop_integrated
-0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687 -0.6419687
18.28874 3.307465 31.69217 31.5491 1.505278 1.135666 6.051606 1.836377 0.7174058 2.259927 14.77951 43.92124 38.72161 43.81639 9.577011 5.585787 6.859144 0.8842411 5.517456 1.254044 22.43525 11.44573 6.012656 1.102399 -0.1045041 -0.7740344 2.087547 -0.2401414 0.0834064 1.904107 4.554843 11.48774 9.469978 -0.7765458 -0.2354923 6.001465 4.301879 11.94561 4.399115 4.037093 13.81824 39.55024 22.3795 0.524833 3.398068 6.601234 0.1666288 -0.7899434 -1.197699 1.959423 3.401104 8.855135 2.064461 0.9729433 0.206878 29.26792 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373 9.834373
8.755274 13.37678 3.573367 4.326411 15.7331 2.776792 6.065726 35.86284 2.023458 29.36539 19.14563 9.107227 5.284001 10.16554 12.43107 7.302719 29.98824 20.51521 11.10391 0.577738 53.66443 17.13776 0.4809303 3.067639 -1.226715 1.252921 -1.215348 3.558354 13.58259 8.187072 0.3335087 0.6032926 11.97331 6.078519 1.37419 9.895037 4.6474 37.15408 12.43941 -0.9869356 10.89846 28.53477 -0.4403019 15.03075 3.567328 9.707701 0.7343576 2.865456 19.69813 21.12367 15.4923 -1.219487 16.28847 26.56365 20.41863 -0.7218233 1.309194 -0.8587196 7.697197 45.87286 13.8931 19.06278 7.476263 6.217165 2.708576 9.72278 -1.158423 3.59321 1.389826 1.835471 2.859228 5.751532 -0.02346366 11.6273 20.58155 30.15072
7.85439 6.086693 21.19105 15.46551 3.864712 1.833928 4.097288 19.05028 13.96956 4.076312 2.612135 7.85035 1.608348 6.981916 3.097258 14.10297 -0.5029725 11.16641 -0.0881681 -0.2460346 6.816466 -0.6297262 4.771038 5.165021 1.892509 0.5315648 13.47858 0.5386656 -1.230395 7.619054 2.70422 17.20726 7.813912 4.757481 6.636467 4.233098 4.276457 1.321225 0.9453694 -0.3808329 7.616508 8.049391 0.06797261 7.63752 2.622749 -0.3541446 -0.7935106 2.948536 1.819931 10.32205 0.0719573 1.089438 4.03018 9.292082 4.244143 0.3580844 6.499414 0.07393919 -0.1159612 5.600685 0.8099977 3.971627 1.704403 3.952989 0.9402761 0.928883 3.857003 -0.6550505 -1.133137 1.2186 6.530803 6.852578 -0.629333 2.02879 15.19702 -1.019471
7.947736 2.733452 0.8297663 4.380764 4.095103 10.27368 -1.181467 9.175532 33.29992 0.8073416 8.417248 36.35559 11.03872 -0.6287329 4.124326 6.414637 4.840283 12.80595 1.343751 0.2563785 2.600082 5.246845 -0.4989325 -0.2084953 5.656204 8.446131 -0.9344674 -0.5530885 10.50799 2.732424 23.15909 14.34322 2.584812 -0.4819785 2.165863 8.285287 0.1344499 2.555936 -0.2885509 6.578601 0.9727905 1.85858 -0.4922182 0.7397973 7.359628 0.3809804 -0.964449 0.99346 4.906682 2.615332 9.522058 11.61033 4.589627 7.179008 9.676395 0.4432137 1.77206 -0.652648 4.784989 0.1639522 0.3399082 3.87052 0.4334567 0.438148 17.00078 0.4574365 -0.5944927 0.4555959 4.301429 0.655321 4.100435 6.037081 19.3279 1.181516 8.073648 20.88431
5.93604 3.412552 6.363434 7.972705 23.23957 5.799247 -0.1546128 2.436497 4.739768 1.348369 26.14448 20.32173 1.475547 3.511527 9.302148 12.98223 4.185891 4.787546 32.92492 3.395336 9.171786 -1.222015 7.329341 -0.6160307 8.883038 15.10034 3.494275 0.7619293 -0.1376163 7.039734 26.15699 2.46995 1.646452 3.239385 1.796516 6.344591 0.641161 2.175231 7.921525 20.90796 3.391189 -0.4400293 12.30146 5.843021 5.22104 3.819515 1.417384 2.706041 2.778559 15.8844 8.849058 8.233836 3.969473 -0.729379 18.11468 1.41441 5.80994 7.021617 -0.816864 3.975429 6.940395 1.7596 5.215922 -1.217744 1.297803 -0.2941608 29.65313 4.54075 4.607995 -1.07373 2.13238 21.84199 1.330936 1.258774 1.822914 2.213447
8.734532 11.97271 8.925633 6.919875 3.637386 11.81055 14.89978 15.45968 7.163812 2.957687 3.731512 1.003819 5.882379 4.197233 4.961005 19.58106 19.80102 1.826667 2.723132 6.961773 12.54798 4.926094 4.7021 -0.04046646 -0.1383971 2.122648 0.246551 -0.1479426 1.415466 2.289844 2.437044 -0.1088817 8.551697 -1.039064 1.323954 -0.2692047 -0.8598212 0.804146 3.974704 2.343708 1.800908 4.124019 1.636974 1.503856 2.187241 1.45708 0.1745827 -1.230395 -0.3812845 11.1002 0.5985603 -0.6887768 -1.122387 0.01498316 2.876547 1.274468 -1.230395 -0.03162022 -1.230395 -0.8989549 -0.6984974 5.361234 -1.173654 -1.230395 0.5672811 11.41351 6.025589 0.5015823 -1.118975 -1.230395 -0.7499561 0.05244909 5.189873 -0.2050928 -0.1190153 -1.230395
6.386443 1.752933 0.7000809 0.8538382 -0.1983035 0.05275106 0.5686091 1.818941 1.46474 -0.3992163 -0.103929 -0.8217863 -0.3222386 2.132848 0.9638831 -0.1356644 0.371585 1.313104 3.108715 0.6003933 2.451003 0.329747 1.001479 1.104214 0.3004552 0.07883824 1.111334 0.6957638 0.1377196 -0.5620348 -0.3022871 0.9205098 0.5189711 0.3377632 5.226354 2.412599 1.035746 -0.3593139 0.3621423 0.01825375 0.105993 -0.4637998 1.562739 0.2256375 1.190901 0.8762029 1.170172 1.879113 1.19356 -0.5161062 -0.1199337 0.5448326 1.008755 1.945631 1.281381 0.09358711 0.5431769 1.248423 0.9504075 1.373874 0.4441783 -0.5240986 1.05309 1.526896 1.643183 0.472967 -0.4250643 -0.05468549 3.805064 2.835684 7.787883 1.781978 1.937994 2.384769 6.735956 0.3409608
3.440049 -0.3596996 6.307061 -1.183462 -0.8424191 2.456075 -0.198476 -0.7729817 -0.9098681 -0.05117896 -0.7992463 -0.6444059 -0.625461 -0.7593319 1.013977 -0.6663889 -0.2647432 3.341788 -1.220703 -0.2693469 -1.135907 -1.19809 -1.117436 -1.210369 -1.179942 -1.07254 -0.9194788 -1.219211 -0.8026138 -0.944363 -1.219924 -1.065344 -1.173062 -1.217894 -0.8472592 -0.6194022 -1.208993 1.294657 -0.8982819 -1.218519 -0.09792579 -1.169841 0.05585338 -0.7259351 -1.058029 -0.9813886 -0.8944829 -0.5596862 0.9402103 -0.9350426 -0.919132 0.4166898 -1.185913 -0.383559 0.8851118 -0.8301054 0.3302373 -1.170393 -1.137026 -1.03991 -1.219853 -1.217506 1.386636 1.31437 -1.175689 -1.218942 -0.9374871 -1.109594 -1.121934 -0.6479312 -0.9668256 0.7417356 -1.088982 0.4298277 -1.220672 -0.3745299
0.151618 1.372645 -0.5421469 0.7349118 0.3820166 1.305237 1.721139 0.2808155 -0.3085004 2.352363 2.710652 -0.3917386 1.353673 1.359057 1.845706 0.4881506 -0.4261038 -0.8356229 -0.2905204 2.086979 1.497076 3.346639 1.711409 2.134686 2.22173 7.571464 2.805445 3.040558 3.774036 1.186624 1.630682 -0.2406926 0.3307195 0.1027856 3.421675 1.475757 -0.2690598 -0.5421112 0.3335713 0.3904888 -0.929589 -0.8802403 0.5383355 0.1279791 -0.9155856 1.642248 0.6791379 -0.00807997 -0.896923 -0.5191343 0.7953736 0.590253 -0.542313 -0.6632427 0.5452459 -0.3435304 -0.6934822 -0.2908596 1.822739 0.1542769 0.5453406 -0.9560048 1.520203 -0.0692382 0.7805287 -0.6613783 1.271184 0.6119507 0.07414492 -0.1404094 2.041149 0.7520712 5.176246 1.079244 -0.1661227 -0.4294277
-0.5749772 1.753158 1.641136 1.011883 0.6094053 -0.5246404 0.9224892 0.580988 -0.2736118 0.6691904 -0.5434098 -0.7163753 2.592347 0.2250055 4.74537 0.5265306 1.548181 5.084471 0.4604767 1.302818 0.3049815 -0.2717581 0.7529588 0.1745307 -0.2356611 1.786642 -0.02794634 1.052908 2.107605 2.45258 3.367575 1.596477 3.179116 1.213819 4.355079 2.145827 2.041525 1.212769 0.4036975 1.048361 4.040518 0.04075803 0.9541575 1.362635 -0.2697135 1.748533 3.128179 2.101949 4.257924 1.195274 1.62399 0.8581627 2.502903 0.338582 -0.2913949 -0.1631969 0.8369068 1.88772 0.4525798 0.04637916 1.058103 1.621145 3.423865 2.306102 2.668544 1.303651 2.089196 1.603855 2.455619 3.577693 1.597968 1.710513 2.793005 3.791938 2.532389 3.377273
0.2336178 15.39527 17.40281 -0.9037561 0.06660911 -1.108848 -1.208765 -1.086257 -1.219829 -1.217101 -1.218874 -1.134385 3.712158 12.24833 -0.7411832 -1.160394 -0.24353 -1.220031 -1.207625 0.4086723 -0.9487414 -1.087793 -1.218746 0.1212341 6.237158 13.16827 2.709325 4.063191 0.8519994 -0.3543807 -1.095054 -1.194413 -0.9773934 -0.1920259 -0.6862971 -0.8952161 -1.174216 1.968605 -0.8411718 -0.9915936 1.700386 -0.239936 -0.06275622 -0.7432129 -1.010355 -0.9474568 0.6408841 -0.5175429 -1.10035 -0.5367687 -0.3877942 -0.4215261 -1.046877 -1.212536 -0.2852928 0.01299315 -0.5163546 -0.1899226 -1.094115 -0.3867536 -1.220081 -1.016992 0.3612885 -0.1540977 -0.1589446 -0.9686848 0.025406 -0.6313441 1.066776 -1.001276 -1.220473 -1.215504 -1.169698 -1.219161 2.665099 0.8593776
-0.6486957 0.1479457 -0.8159122 0.1550286 -0.6647906 -0.4305657 -0.084449 -0.7821967 0.7524882 2.838446 -0.5210925 0.1174358 0.3306028 0.1672786 2.951922 0.08941137 -0.5848219 1.123511 0.6524949 -0.01231382 -0.5291515 -0.07626713 -0.9345951 0.6780159 0.2514105 2.344736 2.854851 -0.5464227 1.417721 0.3472314 -0.9589724 -0.6504533 -0.9114092 -0.4915303 -0.7926829 -0.7931417 0.3921406 -0.5661851 -0.1222924 0.1347169 -0.212181 1.966039 0.3734098 1.984813 -0.6086306 3.856637 1.223189 -0.2095653 0.2383704 -0.3560564 0.2282976 0.7412246 1.253388 1.235713 2.326583 0.6966489 0.7832114 3.207666 0.2279815 3.640717 0.1225255 1.575478 1.866371 0.4864751 3.012004 1.430108 -0.5350629 -0.5042981 1.371544 0.9356485 1.614503 1.022969 1.442151 4.631517 3.430114 4.318763
#  Spring_largeZoop_integrated : Spring_largeZoop_integrated
-0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337 -0.0944337
